Bowler,External PitchX,External PitchY
C Overton,8.5982226,-0.3420535
C Overton,7.210887,-0.2202338
C Overton,6.4037226,-0.3793492
C Overton,8.3311152,-0.2408659
C Overton,9.6476765,-0.1842717
L Gregory,5.8692581,-0.3516345
L Gregory,6.964527,-0.2625852
L Gregory,7.3930237,-0.383214
L Gregory,6.7508289,-0.0139738
L Gregory,6.7821443,-0.4614353
C Overton,5.3985984,-0.4139309
C Overton,11.7839626,-0.4440688
C Overton,8.2739235,-0.2857297
C Overton,6.7875689,-0.2591248
C Overton,11.7761336,-0.4625291
C Overton,5.5452929,0.0389004
L Gregory,4.6909381,-0.3855793
L Gregory,5.96376,-0.1950896
L Gregory,9.0086972,-0.5280697
L Gregory,8.9248294,-0.3215866
C Overton,9.662211,-0.397847
C Overton,7.7998847,-0.35387
C Overton,5.4341572,-0.4128865
C Overton,7.8045852,-0.5234762
C Overton,9.0632109,-0.3238833
L Gregory,4.1739067,-0.1554768
L Gregory,7.3140051,-0.5093127
L Gregory,6.6784567,-0.3011686
L Gregory,8.8742764,-0.5568687
L Gregory,7.5166794,-0.3178404
M Pretorius,7.7786903,-0.3796237
M Pretorius,6.5763315,-0.5525507
M Pretorius,6.2872608,-0.63189
M Pretorius,7.6272676,-0.2129274
M Pretorius,6.5444422,-0.66238
M Pretorius,8.5301166,-0.3364179
JT Ball,8.8724456,-0.2839525
JT Ball,7.6289473,-0.5253184
JT Ball,7.7675274,-0.5285322
JT Ball,6.3797454,-0.3078114
JT Ball,8.5043102,-0.4643012
JT Ball,8.0796819,-0.5650255
M Pretorius,6.6373381,-0.441127
M Pretorius,6.8967216,-0.4437211
M Pretorius,4.1972102,-0.6291246
M Pretorius,7.1866385,-0.454826
M Pretorius,6.2979558,-0.4617635
JT Ball,9.108847,-0.0684761
JT Ball,7.9087917,-0.46083
JT Ball,9.4394389,-0.6109784
JT Ball,9.0467922,-0.4046392
JT Ball,8.0031963,-0.3028877
JT Ball,7.2236126,-0.2434326
M Pretorius,6.9384467,-0.4692653
M Pretorius,5.6560293,-0.2390564
M Pretorius,6.7959377,-0.0913937
M Pretorius,7.7818685,-0.3513837
M Pretorius,9.27862,-0.4847397
JT Ball,7.1708243,-0.2669604
JT Ball,6.1958645,-0.5919281
JT Ball,7.283529,-0.5343095
JT Ball,8.3756855,-0.6377984
JT Ball,6.855027,-0.3051463
JT Ball,9.1453533,-0.6269482
M Pretorius,6.1770809,-0.3024278
M Pretorius,6.5059632,-0.427114
M Pretorius,7.3929919,-0.553284
M Pretorius,5.2977699,-0.3426695
M Pretorius,8.8050142,-0.5596777
M Pretorius,5.230579,-0.4214542
AM Vaughan,5.1122058,-0.3232971
AM Vaughan,4.0692202,-0.2496249
AM Vaughan,4.7414028,-0.5820292
AM Vaughan,4.7328088,-0.4725522
JH Davey,7.8528338,-0.473713
JH Davey,8.2371349,-0.5535032
JH Davey,4.6454063,-0.0414833
JH Davey,4.8246165,0.2095716
JH Davey,4.9954927,-0.2210944
AM Vaughan,4.8118857,-0.4300644
AM Vaughan,4.3342445,-0.45673
AM Vaughan,3.550198,-0.2864701
AM Vaughan,5.2376674,-0.2416909
AM Vaughan,4.9022174,-0.5283892
JH Davey,6.009115,-0.410621
JH Davey,7.0295617,-0.1450159
JH Davey,8.2302444,-0.4529705
JH Davey,5.1913091,-0.48428
JH Davey,6.8485224,-0.0571195
JH Davey,7.7836563,-0.1069834
JH Davey,8.5061137,-0.6086566
AM Vaughan,5.5313814,-0.4139966
AM Vaughan,4.0285202,-0.3202797
AM Vaughan,4.4112007,-0.3914159
JH Davey,6.9587844,-0.3903023
JH Davey,5.9406807,-0.1622883
JH Davey,7.115223,-0.4681504
JH Davey,7.4945226,-0.1860948
JH Davey,4.3276451,-0.1299429
AM Vaughan,4.1157218,-0.3540248
AM Vaughan,5.0413824,-0.6258257
AM Vaughan,4.2353924,-0.4853495
C Overton,5.61883,-0.335762
C Overton,4.5852291,-0.2636309
C Overton,5.5708096,-0.1843855
C Overton,8.9992717,-0.3963475
C Overton,8.4089685,-0.1584474
M Pretorius,4.2345596,0.0529121
C Overton,7.3306734,-0.3995251
C Overton,8.5910166,-0.2946464
C Overton,6.5192475,-0.4517832
C Overton,6.448672,-0.2177775
C Overton,8.9188615,-0.3341029
C Overton,9.0802978,-0.25457
C Overton,8.6310033,-0.344265
C Overton,7.1141393,-0.4412168
C Overton,6.1788307,-0.3355198
C Overton,6.3366666,-0.3696425
C Overton,7.2919514,-0.3748998
C Overton,6.289762,-0.4196861
C Overton,7.7491818,-0.2410108
C Overton,7.37812,-0.1797544
C Overton,4.5744787,-0.4693917
C Overton,6.0499385,-0.3554943
M Pretorius,5.9916529,-0.1698919
M Pretorius,7.8896619,-0.1908611
M Pretorius,6.2728697,-0.6242168
M Pretorius,8.4472728,-0.5392848
M Pretorius,6.6933228,-0.2640041
L Gregory,5.9706315,-0.0968149
L Gregory,5.3838594,-0.2664406
L Gregory,5.234326,-0.2590491
L Gregory,4.6559619,-0.4942596
L Gregory,7.2478621,-0.3278767
M Pretorius,5.6439233,-0.4400183
M Pretorius,6.6756557,-0.3585889
M Pretorius,5.4592373,-0.549479
M Pretorius,7.9204357,-0.5123608
M Pretorius,12.719709,-0.6166546
M Pretorius,11.3653509,-0.6039487
L Gregory,5.0714781,-0.0707111
L Gregory,8.1132077,-0.496018
L Gregory,8.9064976,-0.6591389
L Gregory,6.6285829,-0.3738221
L Gregory,7.7792539,-0.2364989
L Gregory,7.0075048,-0.4117447
MJ Leach,4.3578582,0.1357876
MJ Leach,4.8310331,0.1422233
MJ Leach,4.7129416,-0.0271951
MJ Leach,4.9281276,0.1410284
L Gregory,7.0107662,-0.4293323
L Gregory,5.2324288,-0.2276584
L Gregory,7.879871,-0.2398189
L Gregory,6.2754675,-0.3842543
L Gregory,5.1145514,-0.3455394
MJ Leach,5.3458631,-0.0426703
MJ Leach,5.3178691,-0.1355783
MJ Leach,4.2865082,0.0339455
MJ Leach,4.23014,-0.0184981
L Gregory,7.7251951,-0.2780628
L Gregory,6.0957794,-0.0249978
L Gregory,2.9086587,0.008306
L Gregory,5.9411927,-0.267948
L Gregory,4.5233771,-0.0218083
MJ Leach,5.1768328,0.0086661
MJ Leach,4.427332,-0.0076397
MJ Leach,4.0539702,-0.0168697
L Gregory,6.1432196,-0.429459
L Gregory,7.4265366,-0.4082421
L Gregory,7.8852023,-0.4266887
L Gregory,6.6810609,-0.2920143
L Gregory,5.5705453,-0.1262794
L Gregory,4.6788082,-0.2592671
MJ Leach,4.8326672,-0.0612997
MJ Leach,4.018861,-0.2711492
MJ Leach,4.8158995,-0.1836573
MJ Leach,5.2489573,-0.0641257
MJ Leach,5.7199347,-0.2722042
L Gregory,5.1364459,0.0157294
L Gregory,6.3204311,-0.440475
L Gregory,7.3380536,-0.4358852
L Gregory,3.3742847,-0.3352953
L Gregory,7.6113296,-0.5439496
MJ Leach,5.8299935,-0.183386
MJ Leach,4.8035298,-0.1570944
MJ Leach,5.1859093,0.0534943
MJ Leach,4.1077778,-0.0314836
MJ Leach,4.29856,-0.0373441
MJ Leach,5.9616289,-0.4451258
L Gregory,5.9423667,-0.3035451
MJ Leach,5.1883195,0.0788038
MJ Leach,3.4623419,-0.1968715
MJ Leach,5.1403959,-0.1028015
MJ Leach,4.4137563,0.018628
MJ Leach,4.3769465,0.2709576
MJ Leach,4.6441506,-0.1646039
JT Ball,5.407211,-0.7993608
JT Ball,4.1204637,-0.3893079
JT Ball,4.2185781,-0.3946537
JT Ball,6.0092275,-0.2373922
JT Ball,6.0583121,-0.230785
JT Ball,7.8041545,-0.2687565
MJ Leach,4.9786652,-0.1576539
MJ Leach,6.1084939,-0.3082005
MJ Leach,4.5495694,-0.1429026
MJ Leach,5.1495498,-0.0814979
MJ Leach,4.1923548,0.1412428
JT Ball,6.3995834,-0.2457418
JT Ball,7.2378862,-0.016508
JT Ball,7.5855128,-0.5286377
JT Ball,7.7193497,-0.3788376
JT Ball,8.0181896,-0.0477561
MJ Leach,4.7785374,-0.1602669
MJ Leach,4.3183835,-0.0628778
MJ Leach,5.0934962,-0.0488294
MJ Leach,4.305706,-0.128267
MJ Leach,5.2142078,-0.3792403
MJ Leach,4.4167021,-0.3898065
JT Ball,5.722283,-0.521742
JT Ball,6.6210528,-0.4917716
JT Ball,8.066522,-0.447446
JT Ball,8.2020801,-0.6442606
JT Ball,5.3361649,-0.571107
JT Ball,7.2176496,-0.7699721
MJ Leach,4.7984689,-0.0805933
MJ Leach,4.5651574,-0.294593
MJ Leach,5.6924903,-0.2642819
MJ Leach,4.3300989,-0.1495129
MJ Leach,5.0162708,-0.1700925
MJ Leach,4.5737511,0.0481684
JT Ball,7.319655,-0.7527611
JT Ball,7.0097075,-0.1046612
JT Ball,6.231659,-0.383261
JT Ball,8.1539251,-0.7321124
JT Ball,6.2744032,-0.279052
JT Ball,6.1096126,-0.5427612
C Overton,12.3041707,0.5001252
C Overton,12.1032319,0.6569883
C Overton,10.7093123,0.557317
C Overton,12.1672115,0.4425068
C Overton,7.6786924,0.5219772
C Overton,8.4182613,0.6046586
JH Davey,8.1944201,-0.6595318
JH Davey,8.4900449,-0.3733595
JH Davey,7.7776278,-0.324925
JH Davey,5.857742,0.0626037
JH Davey,6.8630565,-0.1850021
C Overton,10.2002817,0.5218483
C Overton,7.3548714,0.5658891
C Overton,6.4165264,0.4724398
C Overton,10.2826432,0.490457
JH Davey,6.863908,-0.1800658
JH Davey,7.6713561,-0.2670279
JH Davey,5.7771461,-0.221954
JH Davey,4.9366816,-0.0290269
JH Davey,6.4721609,-0.5818901
C Overton,11.8182722,0.6764576
C Overton,7.7815369,0.4064891
C Overton,4.5066315,0.5706909
C Overton,7.2540303,0.4690015
C Overton,9.0905092,0.7160081
C Overton,9.8686464,0.5976503
JH Davey,6.7196807,-0.2460911
JH Davey,5.7778367,-0.3480462
JH Davey,5.7862847,-0.0359112
JH Davey,7.0362928,-0.3961684
C Overton,11.5060781,0.5883084
C Overton,11.7070969,0.6405938
C Overton,10.8905185,0.5646707
C Overton,10.9867248,0.6409145
C Overton,11.2362262,0.5557071
JH Davey,3.6812555,-0.1238796
JH Davey,9.3597316,-0.4791834
JH Davey,10.5859782,-0.7902016
JH Davey,8.0947575,-0.4287496
JH Davey,7.7587101,-0.0105609
C Overton,12.0264608,0.5709101
C Overton,6.9400388,0.8409605
C Overton,8.1345342,0.6120987
C Overton,5.695575,0.4086782
C Overton,12.2087434,0.7593328
C Overton,10.5469582,0.3678066
JH Davey,8.2767177,-0.3000734
JH Davey,8.8258956,-0.3481785
JH Davey,9.8656686,-0.2963232
JH Davey,8.4693923,-0.1802831
JH Davey,8.1323414,-0.3639802
C Overton,11.290371,0.5993166
C Overton,9.4182574,0.6471628
C Overton,11.5583491,0.6526879
C Overton,6.6530006,0.5834893
C Overton,8.6990395,0.6034169
MJ Leach,4.0076581,-0.0835246
MJ Leach,3.8955142,0.0968186
MJ Leach,4.502528,-0.315408
MJ Leach,5.1338285,-0.2136253
C Overton,5.4971647,0.286248
C Overton,12.0615343,0.6243843
C Overton,11.4553199,0.5466835
C Overton,11.8104003,0.5755524
C Overton,6.8720857,0.4310311
C Overton,10.9827275,0.542326
MJ Leach,3.8141663,-0.1672598
MJ Leach,3.4185171,-0.3187192
MJ Leach,4.1619469,-0.196774
MJ Leach,5.8371911,-0.2892506
MJ Leach,3.6685404,-0.1210072
MJ Leach,4.8599785,-0.0783821
M Pretorius,8.0986651,-0.5141365
M Pretorius,6.0287678,-0.4299908
MJ Leach,5.1674576,-0.1813515
MJ Leach,4.9808659,-0.1871043
MJ Leach,4.3112796,0.0235365
MJ Leach,6.0168218,-0.0749699
MJ Leach,4.095765,0.0051543
M Pretorius,4.8150952,-0.0837867
M Pretorius,3.9389665,-0.3844501
M Pretorius,8.0196326,-0.5813672
M Pretorius,7.1509116,-0.4747287
MJ Leach,4.115753,-0.0978482
MJ Leach,3.8939403,-0.1819602
MJ Leach,4.9110215,-0.2452166
M Pretorius,5.6277351,0.0855859
M Pretorius,7.5529712,-0.39167
M Pretorius,5.3681409,-0.5940654
M Pretorius,4.6151067,-0.4099769
M Pretorius,7.1377847,-0.3485518
M Pretorius,6.8591201,-0.4637338
MJ Leach,4.5691632,-0.3342489
MJ Leach,4.2038418,-0.1372083
MJ Leach,5.1208865,-0.1905112
MJ Leach,5.7017361,-0.0870821
MJ Leach,4.1596233,-0.1413768
MJ Leach,4.27609,-0.1120771
M Pretorius,7.1791159,-0.256098
M Pretorius,6.7480999,-0.1525452
M Pretorius,6.7430119,-0.1296693
M Pretorius,13.3740241,-0.5319575
M Pretorius,7.6421168,-0.4427614
M Pretorius,6.6857853,-0.3568986
MJ Leach,2.9998963,-0.0559605
MJ Leach,4.1850581,-0.1036274
MJ Leach,4.4632564,-0.0295459
MJ Leach,3.9628221,0.0292034
MJ Leach,5.0022215,-0.1534063
MJ Leach,3.8581843,0.0368702
M Pretorius,5.3115575,-0.3271691
M Pretorius,8.6192161,-0.401121
M Pretorius,6.4991895,-0.5041759
M Pretorius,8.9762933,-0.4676326
M Pretorius,7.4691402,-0.3244605
MJ Leach,4.9408074,-0.1118248
MJ Leach,4.5536871,-0.1916832
MJ Leach,4.7672759,-0.2075733
MJ Leach,5.6900042,-0.0031998
MJ Leach,4.6040005,-0.0708593
L Gregory,7.3993882,-0.3659197
L Gregory,5.006776,-0.4973534
L Gregory,4.3499295,-0.5223352
L Gregory,5.5977717,-0.4836029
L Gregory,6.7743964,-0.3348724
MJ Leach,3.3943754,-0.0568673
MJ Leach,4.5215684,0.0718325
MJ Leach,4.7720134,-0.1242802
MJ Leach,4.4161505,-0.043588
MJ Leach,6.2314879,-0.0334037
MJ Leach,6.2780101,-0.2842264
L Gregory,6.5141278,-0.7380836
L Gregory,8.5537187,-0.4864015
L Gregory,5.9220822,-0.2970182
L Gregory,6.4181052,-0.443865
MJ Leach,5.9449167,-0.3359414
MJ Leach,3.2321764,0.1654179
MJ Leach,4.4748501,-0.070929
MJ Leach,4.7043107,0.0319901
MJ Leach,5.7370753,-0.1103937
L Gregory,8.9525759,-0.5812495
L Gregory,7.4449622,-0.3072833
L Gregory,5.2933684,-0.1203742
L Gregory,6.3982647,-0.3434952
MJ Leach,4.0110211,-0.1992746
MJ Leach,4.8392946,-0.033949
MJ Leach,3.5918634,0.0859449
MJ Leach,5.5943672,-0.0679311
MJ Leach,5.490649,-0.0650428
MJ Leach,4.9528596,-0.1244587
L Gregory,6.3955755,-0.2882189
L Gregory,5.9999453,-0.5092908
L Gregory,7.0865702,-0.5373798
L Gregory,7.99181,-0.5924433
TA Lammonby,3.7117465,-0.5161123
TA Lammonby,7.7788342,-0.2686586
AM Vaughan,5.2489877,-0.5674333
AM Vaughan,4.2354657,-0.3032878
AM Vaughan,4.2019664,-0.5997137
AM Vaughan,4.964659,-0.6993906
AM Vaughan,5.5211195,-0.3733264
AM Vaughan,3.2893654,-0.6123821
TA Lammonby,5.9050662,-0.4608697
TA Lammonby,9.2430047,-0.4950045
TA Lammonby,3.8499703,-0.3699074
TA Lammonby,6.0992384,-0.4113762
TA Lammonby,9.7366563,-0.3268052
AM Vaughan,5.4218188,-0.3916681
AM Vaughan,6.2395659,-0.3706142
AM Vaughan,5.9304578,-0.4796139
AM Vaughan,5.2582618,-0.3807843
AM Vaughan,4.4826252,-0.5485354
JT Ball,6.7163674,-0.0518111
JT Ball,7.4966104,-0.2216676
JT Ball,6.862672,-0.3108988
JT Ball,6.5012387,-0.3391621
JT Ball,6.4404503,-0.3188762
AM Vaughan,5.528553,-0.7386524
AM Vaughan,5.6155524,-0.3268616
AM Vaughan,6.6406364,-0.3882267
JT Ball,5.4054956,-0.1166914
JT Ball,6.1986623,-0.2385192
JT Ball,5.0222789,-0.2149009
JT Ball,7.2588772,-0.2537276
JT Ball,6.2287138,-0.4613753
JT Ball,9.300152,-0.2604101
AM Vaughan,4.033136,-0.3016198
AM Vaughan,6.0948025,-0.3064929
AM Vaughan,6.039522,-0.654776
AM Vaughan,4.8665467,-0.2308229
JT Ball,6.2992974,-0.7308684
JT Ball,4.6053546,-0.2907176
JT Ball,5.7428023,-0.4035474
JT Ball,8.338696,-0.3566315
JT Ball,6.4202263,-0.5268132
AM Vaughan,5.273111,-0.3426064
AM Vaughan,3.654276,-0.4181836
AM Vaughan,3.8564107,-0.2879226
AM Vaughan,4.3391721,0.1330317
JT Ball,4.2288044,-0.1391715
JT Ball,6.1783387,-0.422607
JT Ball,8.2387774,-0.3878647
AM Vaughan,5.8141824,0.2017928
AM Vaughan,4.3116314,0.1126992
AM Vaughan,5.1807209,0.225446
AM Vaughan,4.4537935,0.2127392
JT Ball,5.9011413,-0.4153563
JT Ball,6.1072466,0.3042305
JT Ball,4.4861613,0.3701893
JT Ball,9.1853046,0.479965
JT Ball,8.068724,0.2941324
AM Vaughan,3.8323862,0.0441295
AM Vaughan,4.7428553,0.0969663
AM Vaughan,4.5100027,0.1145205
AM Vaughan,5.6704598,0.4071249
JT Ball,3.5313756,-0.4812212
JT Ball,8.5036534,0.3259079
JT Ball,8.546537,0.2096808
AM Vaughan,5.1035554,0.2507921
AM Vaughan,3.8511456,0.1517914
AM Vaughan,4.5099901,0.3067482
AM Vaughan,5.5012481,0.2096097
JH Davey,8.0728813,0.003372
JH Davey,9.1828432,-0.4322545
JH Davey,8.3962469,0.1900621
JH Davey,7.2699721,-0.0466322
AM Vaughan,4.7129529,0.3709082
AM Vaughan,4.0745686,0.2202743
AM Vaughan,4.0458934,0.1877072
JH Davey,5.5177867,-0.0057615
JH Davey,3.991441,0.4701287
JH Davey,9.6045698,-0.6096296
JH Davey,6.8263419,0.0410222
JH Davey,13.1478977,0.7036627
AM Vaughan,4.0632894,-0.0507447
AM Vaughan,3.5786645,0.3204268
AM Vaughan,6.1351655,0.3061504
JH Davey,9.2824325,0.5420092
JH Davey,8.4173372,0.4971287
JH Davey,8.6179261,0.5620739
JH Davey,10.1972771,-0.4479867
JH Davey,11.8182441,0.7345904
AM Vaughan,4.060317,-0.2578276
AM Vaughan,5.0413791,-0.0746382
AM Vaughan,3.6916402,-0.0735323
AM Vaughan,4.5047367,0.2989935
AM Vaughan,3.9072395,-0.0103357
JH Davey,3.6124096,0.013042
JH Davey,5.6221023,-0.2367124
AM Vaughan,6.7615014,0.3600356
AM Vaughan,5.7902528,0.1575097
AM Vaughan,4.1326143,0.1927715
AM Vaughan,5.9402351,0.2781812
C Overton,6.3295288,-0.3570489
C Overton,8.8929683,-0.2034811
C Overton,5.9301463,0.2111092
C Overton,6.5458762,0.3980413
C Overton,6.3537395,0.4190168
C Overton,5.711585,0.3954175
AM Vaughan,5.4935653,0.2933554
AM Vaughan,4.9579335,0.1232278
C Overton,7.4812096,-0.1699384
C Overton,7.4172508,0.5261595
C Overton,7.4656824,0.4590742
C Overton,4.29458,0.383845
C Overton,4.3004468,0.187044
C Overton,8.600454,0.5773336
C Overton,6.1935539,-0.3556877
C Overton,8.9692503,-0.2952426
C Overton,4.1536994,-0.2854517
C Overton,7.4446292,-0.4240625
C Overton,6.3221847,-0.3081821
C Overton,11.5202632,-0.661935
C Overton,5.4132862,-0.3578216
C Overton,11.6714144,0.6412443
M Pretorius,8.4204485,-0.4370664
M Pretorius,6.7978012,-0.4440207
M Pretorius,7.9533553,-0.2237799
M Pretorius,12.4563426,0.7691937
M Pretorius,5.4287688,-0.2869158
M Pretorius,10.7169022,-0.4294893
M Pretorius,10.2834725,0.5083259
M Pretorius,7.2421814,-0.3331375
M Pretorius,7.3482377,-0.3731061
M Pretorius,10.8485209,-0.8168819
M Pretorius,8.2250236,-0.2766994
JH Davey,8.0778286,0.297885
JH Davey,8.157797,0.2187558
JH Davey,7.4408142,0.6826249
JH Davey,7.0305843,0.5581817
JH Davey,7.1123213,0.1575236
JH Davey,6.5258481,0.2332581
JT Ball,9.81292,-0.322182
JT Ball,5.9267631,0.3374651
JT Ball,5.444992,0.281167
JT Ball,8.2301515,0.5079327
JT Ball,8.3322413,-0.3865305
JT Ball,6.4292057,0.1023186
JH Davey,7.3341143,-0.1021756
JH Davey,3.6428709,-0.2181719
JH Davey,7.4624538,-0.3680931
JH Davey,7.1196643,-0.3038139
JH Davey,6.6301373,-0.3455437
JT Ball,8.2072127,-0.3171931
JT Ball,6.6433447,-0.3776034
JT Ball,5.7459582,-0.3125487
JT Ball,5.4326576,-0.3502447
JT Ball,7.1258959,-0.158585
JH Davey,7.7352819,-0.3581711
JH Davey,8.3322783,-0.1883729
JH Davey,6.4883442,-0.2347616
JH Davey,7.7149417,-0.4492763
JT Ball,9.1845508,-0.179813
JT Ball,6.0323866,-0.2230057
JT Ball,7.4536786,-0.3072801
JT Ball,6.4094601,-0.255046
JT Ball,11.1556697,-0.4558702
JH Davey,4.2328437,0.2089068
JH Davey,7.8403769,-0.6772332
JH Davey,9.0456875,-0.041438
JH Davey,5.6750494,-0.2797635
JT Ball,7.4617556,-0.5649279
JT Ball,11.7809558,-0.4095013
JT Ball,7.2697805,-0.4494206
JT Ball,7.7917324,-0.3506883
JH Davey,6.5891862,-0.389623
Muhammad Abbas,6.3126205,-0.1163669
Muhammad Abbas,6.8485228,-0.071482
Muhammad Abbas,6.3137346,-0.2113414
Muhammad Abbas,7.492395,-0.5611262
Muhammad Abbas,6.546182,-0.3059275
BA Hutton,5.3648717,-0.153121
BA Hutton,6.5474032,-0.4252756
BA Hutton,6.5475096,-0.1327241
BA Hutton,6.6514415,-0.0885354
BA Hutton,6.285283,-0.2466405
BA Hutton,8.8761205,-0.3874693
Muhammad Abbas,7.0647863,-0.2273071
Muhammad Abbas,7.3588993,-0.1139417
BA Hutton,7.8610258,-0.3631634
BA Hutton,6.3081095,-0.1134679
BA Hutton,7.0993771,-0.1130141
BA Hutton,5.733474,-0.3415675
BA Hutton,5.8981894,-0.5026684
BA Hutton,6.7240895,-0.0906581
Muhammad Abbas,7.96599,-0.4482809
Muhammad Abbas,7.0326532,-0.4818468
Muhammad Abbas,5.4688869,-0.4118947
Muhammad Abbas,7.4515473,-0.2887069
BA Hutton,4.6390115,0.0550253
BA Hutton,6.4633202,-0.2179889
BA Hutton,6.8300484,-0.3143906
BA Hutton,11.6853808,-0.2046498
BA Hutton,6.3212218,-0.3634752
BA Hutton,5.6799141,0.2374937
Muhammad Abbas,11.4177463,-0.2895947
Muhammad Abbas,8.5004531,-0.3504532
Muhammad Abbas,6.8339644,-0.3506624
Muhammad Abbas,7.4039578,-0.201842
Muhammad Abbas,7.4439138,-0.2859644
DY Pennington,5.5672744,-0.138435
DY Pennington,8.5276272,-0.2257802
DY Pennington,7.332856,-0.2810691
DY Pennington,6.4266469,-0.0729972
DY Pennington,6.7025089,-0.2598054
DY Pennington,7.8573307,-0.2696244
Muhammad Abbas,8.5388844,-0.3831235
Muhammad Abbas,6.9391579,-0.6251796
Muhammad Abbas,4.8261228,0.02036
Muhammad Abbas,7.0340299,0.0210494
DY Pennington,8.0334992,-0.0252965
DY Pennington,8.4014457,0.5512164
DY Pennington,6.2509462,0.6419014
DY Pennington,7.6766824,0.3459318
Muhammad Abbas,7.9752412,0.318362
Muhammad Abbas,7.6314408,0.6209661
Muhammad Abbas,8.5045804,0.391481
Muhammad Abbas,7.1045939,0.4432627
Muhammad Abbas,6.7911349,0.0408572
Muhammad Abbas,11.1625241,0.5755196
DY Pennington,7.2316654,0.2364595
DY Pennington,8.4805403,0.4187599
DY Pennington,8.8237587,0.3966251
DY Pennington,5.1553763,0.3240679
DY Pennington,7.2580422,0.42646
DY Pennington,6.2594315,0.2933472
LA Patterson-White,5.0704345,0.5034205
LA Patterson-White,2.944447,0.583831
LA Patterson-White,3.38528,0.438381
LA Patterson-White,3.1066054,0.6046289
LA Patterson-White,5.5343378,0.5137371
LA Patterson-White,3.8134389,0.8546566
DY Pennington,7.8845047,0.5894076
DY Pennington,6.6602698,0.6652654
DY Pennington,7.5377824,0.5299543
DY Pennington,7.033986,0.5399213
DY Pennington,6.6425404,0.4991893
LA Patterson-White,4.0007666,0.6506568
LA Patterson-White,4.6501783,0.6190306
LA Patterson-White,5.2278344,0.6106116
LA Patterson-White,4.5418173,0.5821935
LA Patterson-White,5.1749837,0.6262091
LA Patterson-White,3.7375344,0.5032372
CG Harrison,3.147993,0.2496633
CG Harrison,3.127522,0.384481
CG Harrison,3.501078,0.3979079
CG Harrison,5.445003,0.282018
LA Patterson-White,2.8267706,0.4958646
LA Patterson-White,2.7472604,0.6135944
LA Patterson-White,4.1737105,0.5041061
LA Patterson-White,4.7753656,0.7267859
LA Patterson-White,3.9699822,0.6640118
CG Harrison,4.963628,0.2929719
CG Harrison,3.0366217,0.4725302
CG Harrison,5.1407997,0.6124037
LA Patterson-White,4.4898363,0.4726632
LA Patterson-White,3.6159821,0.5091281
LA Patterson-White,4.4805192,0.641476
LA Patterson-White,4.7564402,0.5341769
LA Patterson-White,4.5460167,0.2590188
CG Harrison,6.549413,0.5889052
CG Harrison,4.2375551,0.7016099
CG Harrison,5.4192935,-0.1187614
LA Patterson-White,4.0800774,0.0393544
LA Patterson-White,4.0425242,0.1335789
LA Patterson-White,5.4071385,-0.3025813
LA Patterson-White,4.0700475,-0.0605519
LA Patterson-White,4.7698951,-0.0960704
LA Patterson-White,4.0599371,-0.1738656
CG Harrison,3.4314628,0.6107736
CG Harrison,5.1100538,-0.029199
CG Harrison,3.6276936,0.0020312
CG Harrison,3.8388639,0.0765933
LA Patterson-White,3.1946569,0.697742
LA Patterson-White,3.1790846,-0.1049813
LA Patterson-White,4.5117671,0.0207515
LA Patterson-White,4.7769714,-0.1212139
LA Patterson-White,4.2954897,-0.0392641
LA Patterson-White,5.407449,-0.1320039
CG Harrison,4.4352084,0.7701707
CG Harrison,5.4280205,0.7161798
CG Harrison,3.6479327,0.2039968
CG Harrison,5.3037134,-0.3762153
CG Harrison,5.2902269,-0.062601
LA Patterson-White,4.0626928,-0.1125535
LA Patterson-White,3.0011694,-0.1629018
LA Patterson-White,4.3550609,-0.031
LA Patterson-White,4.0431026,0.1204299
LA Patterson-White,4.1860139,0.0303912
LA Patterson-White,3.465443,0.1035987
CG Harrison,4.3845287,-0.0621446
CG Harrison,5.3181817,0.0437758
CG Harrison,4.1687175,0.0556424
